train_acc,train_loss,val_acc,val_loss
0.55598,1.5524234,0.7574683544303797,0.781586
0.7765200000000001,0.70064276,0.811012658227848,0.5905825
0.80756,0.5878877,0.8208227848101266,0.5321518
0.82367,0.52972686,0.8312025316455699,0.49332675
0.83431,0.49245197,0.829493670886076,0.48595303
0.84278,0.4636471,0.8518987341772152,0.43208274
0.84961,0.4425541,0.8423417721518988,0.45047536
0.85425,0.42166778,0.8608860759493672,0.4016354
0.8598899999999998,0.4099137,0.8615822784810127,0.38306955
0.86356,0.39521766,0.8662658227848101,0.38875762
0.8671899999999999,0.3842296,0.8720886075949369,0.3728631
0.86926,0.37587807,0.8715822784810127,0.3664702
0.8734200000000001,0.36557147,0.8770886075949368,0.35572988
0.87322,0.35790265,0.8763924050632913,0.36086953
0.87564,0.35171056,0.8774050632911392,0.3503107
0.87789,0.34512672,0.8780379746835443,0.349048
0.87938,0.33985573,0.8757594936708861,0.34830368
0.88097,0.33290678,0.8787341772151899,0.34827495
0.88288,0.3304423,0.8786075949367088,0.35355297
0.88413,0.32441163,0.8791139240506332,0.34508285
0.88528,0.32065344,0.8822784810126585,0.32870707
0.8862899999999999,0.31703466,0.8774683544303796,0.35518348
0.8875,0.31270507,0.882278481012658,0.33720538
0.88914,0.3077929,0.8821518987341772,0.33130077
0.8893300000000001,0.30605304,0.881012658227848,0.33356738
0.89,0.30325854,0.8838607594936712,0.3253299
0.89125,0.30033365,0.879620253164557,0.33883098
0.8921300000000001,0.29673943,0.8819620253164558,0.32673797
0.89294,0.29413372,0.8836075949367089,0.3198113
0.8927999999999999,0.29259107,0.885379746835443,0.32462385
0.89424,0.28892845,0.8849367088607595,0.32666576
0.8958300000000001,0.2867646,0.8851898734177214,0.31912598
0.8957200000000001,0.2842339,0.8841139240506329,0.3232608
0.89668,0.28159618,0.8883544303797469,0.31220368
0.89786,0.2798489,0.886645569620253,0.31820163
0.8982100000000001,0.2777359,0.884873417721519,0.32842553
0.89834,0.27496752,0.8882911392405063,0.3183446
0.90034,0.2733026,0.8858860759493673,0.32264385
0.89951,0.27275178,0.8855696202531647,0.3225472
0.90056,0.27021983,0.8847468354430378,0.31874707
0.9003099999999999,0.26856133,0.8872151898734177,0.3240596
0.90175,0.26694915,0.8878481012658226,0.31440765
0.9018800000000001,0.2642913,0.8871518987341771,0.31676
0.90272,0.26336396,0.8909493670886075,0.31318852
0.9029400000000001,0.26150882,0.8892405063291139,0.3147449
0.90347,0.259738,0.8876582278481012,0.31728813
0.90361,0.2583404,0.8886708860759494,0.31546184
0.9046000000000002,0.2564432,0.885379746835443,0.3288159
0.9040400000000001,0.25585434,0.8829746835443038,0.32067433
0.9057000000000001,0.25401124,0.8855696202531647,0.32158917
0.90609,0.2516769,0.8881645569620252,0.31536648
0.9053599999999999,0.25082308,0.889620253164557,0.31360158
0.9066700000000001,0.24907593,0.8860759493670884,0.31709895
0.90682,0.24875565,0.887025316455696,0.31547815
0.90687,0.24730085,0.8897468354430379,0.3192549
0.9073,0.24562058,0.8874050632911393,0.31942087
0.90799,0.24469228,0.883987341772152,0.33029237
0.90799,0.24367182,0.884873417721519,0.3251774
0.90819,0.24280551,0.8883544303797469,0.31758672
0.9089700000000001,0.24080156,0.8872151898734177,0.3193405
0.9097000000000001,0.2393171,0.8845569620253164,0.33292317
0.91001,0.23770158,0.8865189873417721,0.3217817
0.9097299999999999,0.23820001,0.8863924050632912,0.32831165
0.90986,0.23647532,0.8881012658227848,0.3161705
0.91065,0.23524268,0.8859493670886079,0.3358281
0.9113700000000001,0.23379733,0.8889240506329114,0.32249445
0.9112899999999999,0.23257653,0.8910126582278483,0.3258446
0.9117799999999999,0.23168772,0.8862658227848104,0.32847697
0.9123900000000001,0.23100628,0.8915822784810127,0.316605
0.9121699999999999,0.22932458,0.8764556962025317,0.3524885
0.9121,0.2285032,0.8861392405063291,0.32165113
0.9131600000000001,0.2280299,0.88873417721519,0.32219562
0.9142899999999999,0.22618268,0.886012658227848,0.33596343
0.91368,0.22593161,0.8831012658227848,0.33928776
0.91383,0.22534354,0.8825949367088607,0.33641937
0.9139299999999999,0.22406611,0.8863924050632912,0.33580166
0.9135800000000001,0.22271729,0.8880379746835443,0.3243946
0.9147799999999999,0.22152928,0.8830379746835445,0.33887973
0.91486,0.22031832,0.8888607594936708,0.32629552
0.91568,0.219161,0.8877848101265822,0.33016735
0.91596,0.2196553,0.8845569620253164,0.33017552
0.91552,0.21873151,0.8843037974683542,0.3325646
0.91514,0.21765497,0.8874050632911391,0.3307346
0.91656,0.2170484,0.8864556962025316,0.33315235
0.91753,0.21507235,0.8828481012658228,0.34010658
0.91753,0.21420774,0.883987341772152,0.3381955
0.9169200000000001,0.21418038,0.8825949367088607,0.34851426
0.91727,0.2130114,0.8880379746835443,0.3287653
0.91782,0.21276118,0.884873417721519,0.33503926
0.91831,0.2119364,0.8829113924050633,0.3436146
0.91714,0.2106914,0.8806962025316456,0.3464535
0.91813,0.21054922,0.881898734177215,0.35086495
0.91925,0.2089006,0.884873417721519,0.34651595
0.9194199999999998,0.20811605,0.8840506329113924,0.34460416
0.9190999999999999,0.20802718,0.8843037974683544,0.3440729
0.9198500000000001,0.20703329,0.8817721518987341,0.34950146
0.92021,0.20631303,0.8855696202531644,0.3377321
0.9195999999999999,0.2056243,0.885759493670886,0.33971235
0.9213699999999999,0.20409295,0.8841139240506329,0.34367758
0.92127,0.20397143,0.8833544303797468,0.3422583
