train_acc,train_loss,val_acc,val_loss
0.7441800000000001,0.833609,0.8441139240506329,0.45382962
0.8569100000000001,0.41210088,0.8639873417721519,0.37810993
0.87275,0.3582942,0.8735443037974683,0.35608003
0.88148,0.32717836,0.8826582278481011,0.32922912
0.8855700000000001,0.30926996,0.8841772151898734,0.3174315
0.89219,0.2923783,0.8853164556962027,0.31802502
0.89495,0.28039858,0.884493670886076,0.3157702
0.8986700000000001,0.2691511,0.8916455696202531,0.30476248
0.9013300000000001,0.2592658,0.8869620253164557,0.3096596
0.9041500000000001,0.24908601,0.8900632911392404,0.30873972
0.90744,0.24046291,0.8915189873417723,0.30637696
0.91013,0.23090002,0.89126582278481,0.31469938
0.9128900000000001,0.22354048,0.8921518987341772,0.30357605
0.9148900000000001,0.21439359,0.8890506329113925,0.3160796
0.91749,0.20820665,0.8918987341772151,0.3161543
0.9192100000000001,0.20076975,0.8877215189873418,0.33007583
0.9220499999999999,0.1930222,0.8875316455696204,0.342287
0.9244199999999998,0.18757352,0.8862025316455697,0.34767663
0.9273299999999999,0.180169,0.8877848101265824,0.35250095
0.9283199999999999,0.17475408,0.8880379746835443,0.3586612
0.9311999999999999,0.16710334,0.8824050632911392,0.38154507
0.9332999999999999,0.1610446,0.8805696202531647,0.3798358
0.9358500000000001,0.15639286,0.8836708860759493,0.39686647
0.93773,0.15010713,0.8847468354430381,0.43374026
0.93977,0.14646204,0.885506329113924,0.39623037
0.9430599999999999,0.13982901,0.8789240506329112,0.4399442
0.94304,0.1365491,0.8777215189873419,0.431616
0.94558,0.13055171,0.8789240506329115,0.450092
0.9478199999999999,0.1253846,0.8795569620253164,0.4711893
0.94934,0.12131981,0.8734177215189873,0.5098957
0.95209,0.11651127,0.8804430379746836,0.50011253
0.95234,0.11477023,0.8773417721518988,0.51396346
0.95443,0.10928411,0.8777215189873419,0.54999435
0.95562,0.10737372,0.8751898734177214,0.5496685
0.9577899999999999,0.10249301,0.8706329113924051,0.5614539
0.95827,0.10198692,0.8786075949367088,0.59839976
0.95938,0.09761577,0.875886075949367,0.6097017
0.96108,0.09584294,0.8712658227848101,0.6003661
0.96265,0.091591455,0.8768987341772153,0.6025263
0.96326,0.09043928,0.8729113924050634,0.6056062
0.96414,0.0868119,0.874113924050633,0.6500515
0.96505,0.08668556,0.8743670886075948,0.6405613
0.96684,0.0825128,0.8755063291139239,0.6618131
0.96682,0.08164203,0.8781012658227849,0.67722255
0.9673900000000001,0.08036348,0.875,0.6541383
0.9690300000000001,0.077214524,0.8774050632911392,0.68152887
0.9696300000000001,0.07606237,0.8751265822784811,0.7118087
0.9703800000000001,0.073539086,0.8743037974683545,0.67016155
0.9706300000000001,0.07361716,0.8732278481012659,0.69276077
0.97128,0.07194739,0.874873417721519,0.80994445
0.97025,0.07319477,0.8715822784810127,0.7683913
0.97267,0.06846821,0.8728481012658229,0.73144037
0.97296,0.06871805,0.8751898734177214,0.7330273
0.97405,0.06492989,0.8740506329113922,0.7564296
0.9731700000000001,0.06694347,0.8758227848101268,0.76044846
0.9739200000000001,0.06481752,0.8764556962025316,0.7884464
0.9746500000000001,0.06330255,0.8734810126582278,0.780458
0.97552,0.060807586,0.8710759493670885,0.7775777
0.97648,0.059880238,0.8763924050632911,0.85603255
0.9762400000000001,0.060670488,0.8713924050632912,0.8053488
0.97673,0.059397634,0.8757594936708861,0.77865666
0.9778900000000001,0.056399528,0.8722151898734177,0.83674264
0.9772400000000001,0.056951687,0.8709493670886077,0.8126387
0.9776,0.057419617,0.8675316455696203,0.8249391
0.97876,0.05517274,0.8731012658227847,0.84105355
0.9798400000000002,0.05233712,0.872025316455696,0.8860942
0.9790700000000002,0.05453369,0.8725949367088608,0.88539606
0.9790000000000001,0.054231424,0.8743037974683543,0.8717846
0.9808000000000001,0.049906958,0.8729113924050634,0.8760961
0.9797700000000003,0.05245368,0.871645569620253,0.89818585
0.9813500000000002,0.049819525,0.8727848101265823,0.89667267
0.9809700000000001,0.050107285,0.8722151898734177,0.97167176
0.9815400000000002,0.048042826,0.8715822784810126,0.92616737
0.98206,0.04840432,0.8729113924050632,0.9573999
0.9816500000000001,0.048056934,0.8738607594936708,0.9761256
0.9825700000000002,0.04646211,0.8726582278481012,0.95932275
0.9826900000000002,0.046597667,0.8731012658227847,0.9060451
0.98316,0.04416992,0.8675316455696203,0.97086364
0.9828300000000002,0.04532389,0.8698734177215189,0.94286686
0.9837700000000001,0.04312658,0.865506329113924,0.9658611
0.9837400000000003,0.043941163,0.8716455696202532,0.9272525
0.9841000000000001,0.04150167,0.8733544303797469,1.053064
0.9845800000000001,0.04197954,0.8698734177215189,1.0253489
0.9849800000000001,0.040618423,0.8729746835443036,1.0108495
0.9851100000000002,0.040346093,0.867278481012658,1.0009422
0.9843900000000001,0.042193376,0.8728481012658228,1.0463016
0.9864300000000001,0.0369019,0.8696835443037976,1.011868
0.9861300000000001,0.038593862,0.8717721518987342,0.9984551
0.98595,0.03891925,0.8703164556962025,1.0671226
0.98621,0.03859854,0.8724683544303798,1.0290934
0.9863300000000002,0.037259333,0.8712025316455698,1.0549673
0.9868100000000002,0.036902003,0.8744303797468355,1.0563351
0.98694,0.036834463,0.874113924050633,0.9755612
0.9867500000000001,0.03614478,0.8684177215189874,0.9685805
