train_acc,train_loss,val_acc,val_loss
0.7298199999999999,0.8970415,0.8417088607594937,0.46674892
0.85088,0.43411553,0.8526582278481011,0.42110452
0.8678199999999999,0.3741685,0.8614556962025316,0.3906072
0.87683,0.34010828,0.8768987341772153,0.35135683
0.88328,0.31808877,0.8757594936708861,0.34487373
0.8894099999999999,0.29899493,0.8795569620253164,0.34731683
0.8946200000000001,0.28268236,0.8773417721518988,0.3419418
0.89799,0.26565483,0.882278481012658,0.34429067
0.9017099999999999,0.25430977,0.8800000000000001,0.338956
0.90626,0.23937537,0.8823417721518989,0.33695805
0.9098099999999999,0.22885886,0.8806962025316454,0.34251088
0.91347,0.21749334,0.8753797468354431,0.37450406
0.9169200000000001,0.20673427,0.876518987341772,0.36939844
0.92075,0.19659509,0.8769620253164557,0.38340542
0.9227199999999999,0.18953504,0.8822784810126585,0.3758866
0.9258399999999999,0.1794516,0.8778481012658229,0.39733937
0.9293299999999999,0.1710655,0.8775949367088606,0.43553066
0.9315699999999999,0.16428705,0.8748101265822785,0.4420771
0.93428,0.15784267,0.873481012658228,0.42982426
0.937,0.150313,0.8757594936708861,0.44407403
0.9394600000000001,0.14501798,0.8711392405063292,0.45319512
0.9419500000000001,0.13889799,0.8725316455696204,0.4950317
0.9431299999999999,0.13572723,0.8690506329113924,0.49966857
0.9468699999999999,0.12820292,0.8674683544303796,0.568593
0.94728,0.1265308,0.8727848101265825,0.52373666
0.94917,0.121599115,0.8707594936708861,0.5303532
0.9510299999999999,0.117847756,0.8644303797468356,0.6053828
0.9521499999999999,0.113742046,0.8709493670886077,0.57338923
0.95331,0.11123307,0.868101265822785,0.5750708
0.9548499999999999,0.10775173,0.8713924050632912,0.6126512
0.95693,0.103521794,0.8667088607594936,0.583289
0.95799,0.10107538,0.8696202531645568,0.61353314
0.95848,0.09958174,0.8687974683544303,0.66659206
0.9595899999999999,0.09657927,0.8687974683544304,0.6447333
0.96091,0.09361739,0.8671518987341772,0.6489993
0.96211,0.09203867,0.8641772151898736,0.6981108
0.96289,0.089340426,0.8683544303797468,0.6911317
0.96367,0.087306514,0.8672151898734178,0.6947151
0.96387,0.087706804,0.8674683544303797,0.7121563
0.96585,0.08324307,0.8618987341772152,0.6862147
0.96574,0.08372457,0.8675949367088607,0.7407581
0.96664,0.08030451,0.8670886075949367,0.70785606
0.96808,0.07853345,0.8643670886075949,0.78295106
0.9678400000000001,0.079597145,0.8649367088607595,0.74320906
0.9688000000000001,0.07580118,0.8646835443037975,0.82550937
0.9693300000000001,0.07590112,0.8657594936708862,0.7799424
0.9700700000000002,0.07302075,0.8649999999999999,0.8137289
0.9721400000000001,0.069841266,0.8661392405063291,0.806979
0.97197,0.06979846,0.8620253164556961,0.87740844
0.9722500000000001,0.06993587,0.8655696202531646,0.8073145
0.9726200000000002,0.068643704,0.8662025316455695,0.8024774
0.9729000000000001,0.067134686,0.8637974683544305,0.83137065
0.9728000000000002,0.06720147,0.8638607594936709,0.81333053
0.97377,0.06553642,0.8645569620253163,0.7876945
0.9744,0.064223796,0.8646202531645568,0.8330612
0.97518,0.06221212,0.8639873417721519,0.87768286
0.9745,0.064249605,0.8638607594936709,0.88961416
0.9758500000000001,0.059715357,0.863227848101266,0.88380647
0.97518,0.0610241,0.8667088607594936,0.87328076
0.9771100000000001,0.05857936,0.8581012658227849,0.88473415
0.97733,0.058044482,0.8636075949367088,0.9152411
0.9771200000000001,0.058216743,0.8662025316455697,0.93000686
0.9782500000000001,0.05587163,0.8634810126582279,0.94063956
0.9778200000000001,0.05582924,0.8638607594936709,0.987699
0.9788700000000001,0.05441989,0.864240506329114,0.9565536
0.97916,0.053635586,0.8627215189873418,1.0295188
0.9798800000000001,0.052619375,0.8596835443037973,0.92540014
0.9789700000000001,0.053753056,0.8636708860759492,1.0136544
0.9796900000000002,0.052723296,0.8649367088607597,0.988548
0.9802500000000002,0.050550297,0.8595569620253165,1.01067
0.9807200000000001,0.049537834,0.860253164556962,1.0521231
0.9803600000000001,0.0501567,0.8638607594936708,1.0703237
0.9812500000000002,0.04828807,0.8631012658227848,0.99117386
0.9824200000000001,0.046024606,0.8615822784810127,1.0289853
0.9824800000000002,0.04585229,0.860379746835443,1.0388564
0.9815,0.047981493,0.8644303797468353,1.0039065
0.9829300000000001,0.044941403,0.8638607594936709,1.0350271
0.9840000000000001,0.04292503,0.8600632911392406,1.1181178
0.9823200000000002,0.045153502,0.8613924050632911,1.1031678
0.9832600000000001,0.044662297,0.8610759493670886,1.0515118
0.9846300000000001,0.042054757,0.8622784810126582,1.1162049
0.9837800000000001,0.04302239,0.8610759493670886,1.0770438
0.9836000000000001,0.04293602,0.8620253164556961,1.136823
0.9843800000000001,0.040939283,0.8607594936708861,1.0402254
0.9851800000000002,0.039371733,0.8599999999999998,1.1636249
0.9836200000000002,0.04328491,0.8643037974683544,1.0937065
